step,epoch,stage,elapsed_sec,eta_sec,train_loss,lr,grad_norm,imgs_per_s,sec_per_step
5257,2,finetune_chexpert,3416.09,14044.5,0.400892,9.726672725570206e-05,0.555999,682.6,0.0938
5258,2,finetune_chexpert,3416.28,14041.95,0.486417,9.726461959544095e-05,0.779005,676.7,0.0946
5259,2,finetune_chexpert,3416.46,14039.4,0.399806,9.726251114596216e-05,0.679073,677.9,0.0944
5260,2,finetune_chexpert,3416.65,14036.84,0.457253,9.726040190730128e-05,0.886244,691.5,0.0926
5261,2,finetune_chexpert,3416.85,14034.34,0.431724,9.725829187949392e-05,0.56681,652.5,0.0981
5262,2,finetune_chexpert,3417.03,14031.78,0.413067,9.725618106257568e-05,0.787832,686.3,0.0933
5263,2,finetune_chexpert,3417.22,14029.24,0.440433,9.725406945658218e-05,0.758876,678.3,0.0944
5264,2,finetune_chexpert,3417.41,14026.71,0.412119,9.725195706154907e-05,0.730499,638.3,0.1003
5265,2,finetune_chexpert,3417.6,14024.16,0.378141,9.7249843877512e-05,0.479657,646.0,0.0991
5266,2,finetune_chexpert,3417.78,14021.58,0.367579,9.72477299045066e-05,0.478914,684.9,0.0934
5267,2,finetune_chexpert,3417.96,14019.03,0.456723,9.724561514256858e-05,0.624499,692.5,0.0924
5268,2,finetune_chexpert,3418.15,14016.48,0.381087,9.724349959173361e-05,0.703892,699.7,0.0915
5269,2,finetune_chexpert,3418.33,14013.94,0.405052,9.724138325203742e-05,0.443117,688.5,0.093
5270,2,finetune_chexpert,3418.52,14011.39,0.427627,9.723926612351569e-05,0.796291,690.8,0.0927
5271,2,finetune_chexpert,3418.7,14008.83,0.489085,9.723714820620416e-05,0.584202,727.1,0.088
5272,2,finetune_chexpert,3418.9,14006.34,0.410733,9.72350295001386e-05,0.634792,618.9,0.1034
5273,2,finetune_chexpert,3419.09,14003.82,0.467391,9.723291000535474e-05,0.726153,638.7,0.1002
5274,2,finetune_chexpert,3419.27,14001.25,0.421111,9.723078972188835e-05,0.518517,686.3,0.0933
5275,2,finetune_chexpert,3419.46,13998.7,0.442902,9.722866864977522e-05,0.61088,692.2,0.0925
5276,2,finetune_chexpert,3419.64,13996.17,0.428799,9.722654678905114e-05,0.782262,684.3,0.0935
5277,2,finetune_chexpert,3419.83,13993.62,0.359411,9.722442413975194e-05,0.504763,693.2,0.0923
5278,2,finetune_chexpert,3420.02,13991.09,0.436656,9.722230070191341e-05,0.635477,678.4,0.0943
5279,2,finetune_chexpert,3420.2,13988.55,0.40283,9.722017647557141e-05,0.688219,686.5,0.0932
5280,2,finetune_chexpert,3420.4,13986.05,0.441623,9.721805146076178e-05,0.472638,633.6,0.101
5281,2,finetune_chexpert,3420.6,13983.57,0.463571,9.721592565752038e-05,0.502403,609.9,0.1049
5282,2,finetune_chexpert,3420.77,13980.99,0.456703,9.72137990658831e-05,0.568206,718.4,0.0891
5283,2,finetune_chexpert,3420.96,13978.47,0.376915,9.721167168588581e-05,0.516733,694.1,0.0922
5284,2,finetune_chexpert,3421.15,13975.95,0.418345,9.720954351756442e-05,0.516933,673.3,0.0951
5285,2,finetune_chexpert,3421.33,13973.41,0.417889,9.720741456095485e-05,0.510844,686.3,0.0932
5286,2,finetune_chexpert,3421.53,13970.92,0.37264,9.720528481609302e-05,0.498841,621.7,0.1029
5287,2,finetune_chexpert,3421.72,13968.4,0.399323,9.720315428301488e-05,0.558536,674.1,0.0949
5288,2,finetune_chexpert,3421.91,13965.88,0.401758,9.720102296175639e-05,0.620795,676.6,0.0946
5289,2,finetune_chexpert,3422.09,13963.34,0.441958,9.719889085235351e-05,0.598161,696.8,0.0919
5290,2,finetune_chexpert,3422.28,13960.84,0.373722,9.719675795484224e-05,0.504859,645.5,0.0992
5291,2,finetune_chexpert,3422.46,13958.29,0.349384,9.719462426925854e-05,0.541,690.1,0.0927
5292,2,finetune_chexpert,3422.65,13955.76,0.439502,9.719248979563846e-05,0.657217,692.1,0.0925
5293,2,finetune_chexpert,3422.84,13953.24,0.426242,9.719035453401798e-05,0.510499,690.6,0.0927
5294,2,finetune_chexpert,3423.02,13950.72,0.474914,9.718821848443319e-05,0.727665,691.9,0.0925
5295,2,finetune_chexpert,3423.21,13948.2,0.42427,9.718608164692009e-05,0.609398,684.8,0.0935
5296,2,finetune_chexpert,3423.39,13945.68,0.447141,9.718394402151476e-05,0.62304,676.0,0.0947
5297,2,finetune_chexpert,3423.58,13943.17,0.512318,9.718180560825326e-05,0.734393,665.3,0.0962
5298,2,finetune_chexpert,3423.78,13940.69,0.443565,9.717966640717171e-05,0.820881,598.8,0.1069
5299,2,finetune_chexpert,3423.97,13938.19,0.487563,9.717752641830618e-05,0.634379,635.9,0.1006
5300,2,finetune_chexpert,3424.15,13935.64,0.384301,9.717538564169282e-05,0.567624,687.5,0.0931
5301,2,finetune_chexpert,3424.35,13933.17,0.4314,9.717324407736772e-05,0.49374,661.1,0.0968
5302,2,finetune_chexpert,3424.53,13930.65,0.42486,9.717110172536704e-05,0.572868,687.6,0.0931
5303,2,finetune_chexpert,3424.72,13928.13,0.461243,9.716895858572694e-05,0.600787,694.7,0.0921
5304,2,finetune_chexpert,3424.9,13925.61,0.397162,9.716681465848359e-05,0.490045,695.8,0.092
5305,2,finetune_chexpert,3425.09,13923.1,0.479648,9.716466994367318e-05,0.618467,689.7,0.0928
5306,2,finetune_chexpert,3425.28,13920.59,0.455574,9.716252444133186e-05,0.667974,687.6,0.0931
5307,2,finetune_chexpert,3425.46,13918.07,0.458008,9.716037815149589e-05,0.564862,695.5,0.092
5308,2,finetune_chexpert,3425.65,13915.59,0.414044,9.715823107420146e-05,0.669152,631.1,0.1014
5309,2,finetune_chexpert,3425.84,13913.07,0.44127,9.715608320948482e-05,0.730488,647.0,0.0989
5310,2,finetune_chexpert,3426.02,13910.54,0.420425,9.715393455738222e-05,0.572646,685.1,0.0934
5311,2,finetune_chexpert,3426.2,13908.03,0.433948,9.71517851179299e-05,0.522527,694.0,0.0922
5312,2,finetune_chexpert,3426.39,13905.52,0.377627,9.714963489116418e-05,0.653696,690.3,0.0927
5313,2,finetune_chexpert,3426.58,13903.01,0.382669,9.714748387712128e-05,0.455071,688.5,0.093
5314,2,finetune_chexpert,3426.76,13900.5,0.457415,9.714533207583756e-05,0.65779,698.1,0.0917
5315,2,finetune_chexpert,3426.95,13897.99,0.451962,9.714317948734931e-05,0.629496,698.0,0.0917
5316,2,finetune_chexpert,3427.13,13895.48,0.4108,9.714102611169287e-05,0.565448,703.3,0.091
5317,2,finetune_chexpert,3427.31,13892.96,0.44132,9.713887194890458e-05,0.700441,716.7,0.0893
5318,2,finetune_chexpert,3427.5,13890.46,0.453537,9.713671699902076e-05,0.554007,703.3,0.091
5319,2,finetune_chexpert,3427.68,13887.95,0.434132,9.713456126207782e-05,0.5833,703.2,0.091
5320,2,finetune_chexpert,3427.87,13885.45,0.466987,9.713240473811213e-05,0.63663,690.2,0.0927
5321,2,finetune_chexpert,3428.07,13883.01,0.428513,9.713024742716009e-05,0.616959,646.1,0.0991
5322,2,finetune_chexpert,3428.25,13880.5,0.449142,9.712808932925807e-05,0.529587,681.4,0.0939
5323,2,finetune_chexpert,3428.44,13878.01,0.437072,9.712593044444254e-05,0.57107,674.9,0.0948
5324,2,finetune_chexpert,3428.63,13875.5,0.439779,9.712377077274992e-05,0.713412,686.5,0.0932
5325,2,finetune_chexpert,3428.81,13873.0,0.411066,9.712161031421663e-05,0.462022,694.6,0.0921
5326,2,finetune_chexpert,3428.99,13870.49,0.515909,9.711944906887916e-05,0.630522,700.6,0.0914
5327,2,finetune_chexpert,3429.18,13868.0,0.414205,9.711728703677397e-05,0.50105,680.1,0.0941
5328,2,finetune_chexpert,3429.37,13865.5,0.393425,9.711512421793757e-05,0.532847,689.9,0.0928
5329,2,finetune_chexpert,3429.55,13863.0,0.409794,9.711296061240643e-05,0.485976,692.0,0.0925
5330,2,finetune_chexpert,3429.73,13860.5,0.446463,9.711079622021709e-05,0.56286,703.4,0.091
5331,2,finetune_chexpert,3429.92,13858.01,0.436447,9.710863104140607e-05,0.614206,692.6,0.0924
5332,2,finetune_chexpert,3430.11,13855.51,0.445992,9.710646507600989e-05,0.493091,695.7,0.092
5333,2,finetune_chexpert,3430.29,13853.04,0.399719,9.710429832406511e-05,0.468991,664.8,0.0963
5334,2,finetune_chexpert,3430.48,13850.53,0.423446,9.710213078560834e-05,0.621786,693.9,0.0922
5335,2,finetune_chexpert,3430.66,13848.05,0.455199,9.70999624606761e-05,0.513326,670.8,0.0954
5336,2,finetune_chexpert,3430.84,13845.54,0.44661,9.7097793349305e-05,0.628624,708.6,0.0903
5337,2,finetune_chexpert,3431.03,13843.06,0.406254,9.709562345153168e-05,0.532164,676.8,0.0946
5338,2,finetune_chexpert,3431.22,13840.57,0.450976,9.709345276739272e-05,0.460584,689.3,0.0928
5339,2,finetune_chexpert,3431.4,13838.08,0.442008,9.709128129692478e-05,0.538502,697.8,0.0917
5340,2,finetune_chexpert,3431.59,13835.59,0.39062,9.708910904016449e-05,0.493024,688.0,0.093
5341,2,finetune_chexpert,3431.79,13833.17,0.423386,9.708693599714852e-05,0.531918,645.8,0.0991
5342,2,finetune_chexpert,3431.97,13830.69,0.413051,9.708476216791355e-05,0.682995,687.5,0.0931
5343,2,finetune_chexpert,3432.16,13828.19,0.429034,9.708258755249623e-05,0.486805,699.6,0.0915
5344,2,finetune_chexpert,3432.34,13825.7,0.410848,9.70804121509333e-05,0.418582,723.0,0.0885
5345,2,finetune_chexpert,3432.52,13823.21,0.451483,9.707823596326146e-05,0.614514,719.4,0.089
5346,2,finetune_chexpert,3432.71,13820.72,0.440115,9.707605898951742e-05,0.522087,740.2,0.0865
5347,2,finetune_chexpert,3432.89,13818.23,0.380414,9.707388122973793e-05,0.461967,735.3,0.087
5348,2,finetune_chexpert,3433.07,13815.74,0.439708,9.707170268395976e-05,0.518681,743.7,0.0861
5349,2,finetune_chexpert,3433.26,13813.26,0.494515,9.706952335221965e-05,0.706397,748.9,0.0855
5350,2,finetune_chexpert,3433.44,13810.78,0.410604,9.706734323455438e-05,0.486396,732.9,0.0873
5351,2,finetune_chexpert,3433.63,13808.3,0.402495,9.706516233100078e-05,0.579163,736.2,0.0869
5352,2,finetune_chexpert,3433.81,13805.81,0.445681,9.706298064159562e-05,0.511452,751.7,0.0851
5353,2,finetune_chexpert,3433.99,13803.33,0.48035,9.706079816637573e-05,0.527389,737.1,0.0868
5354,2,finetune_chexpert,3434.18,13800.85,0.397457,9.705861490537795e-05,0.470486,731.7,0.0875
5355,2,finetune_chexpert,3434.36,13798.37,0.396614,9.70564308586391e-05,0.480202,742.4,0.0862
5356,2,finetune_chexpert,3434.55,13795.9,0.448558,9.705424602619606e-05,0.483824,718.6,0.0891
5357,2,finetune_chexpert,3434.73,13793.41,0.432085,9.70520604080857e-05,0.684644,757.4,0.0845
5358,2,finetune_chexpert,3434.91,13790.93,0.400713,9.70498740043449e-05,0.721691,745.0,0.0859
5359,2,finetune_chexpert,3435.1,13788.46,0.419768,9.704768681501055e-05,0.477523,737.1,0.0868
5360,2,finetune_chexpert,3435.28,13785.98,0.466252,9.70454988401196e-05,0.684533,742.5,0.0862
5361,2,finetune_chexpert,3435.47,13783.54,0.483612,9.704331007970894e-05,0.694096,711.8,0.0899
5362,2,finetune_chexpert,3435.66,13781.07,0.36393,9.704112053381551e-05,0.656727,731.4,0.0875
5363,2,finetune_chexpert,3435.84,13778.59,0.467309,9.703893020247627e-05,0.469088,736.9,0.0869
5364,2,finetune_chexpert,3436.02,13776.1,0.469044,9.703673908572818e-05,0.4878,762.7,0.0839
5365,2,finetune_chexpert,3436.2,13773.64,0.425432,9.703454718360822e-05,0.593796,741.2,0.0863
5366,2,finetune_chexpert,3436.39,13771.16,0.432074,9.70323544961534e-05,0.453251,748.5,0.0855
5367,2,finetune_chexpert,3436.57,13768.69,0.430695,9.703016102340068e-05,0.615067,751.0,0.0852
5368,2,finetune_chexpert,3436.76,13766.23,0.44064,9.702796676538712e-05,0.506017,731.8,0.0875
5369,2,finetune_chexpert,3436.94,13763.76,0.399449,9.702577172214974e-05,0.52799,739.2,0.0866
5370,2,finetune_chexpert,3437.12,13761.29,0.400352,9.702357589372557e-05,0.65451,742.9,0.0861
5371,2,finetune_chexpert,3437.31,13758.83,0.440582,9.702137928015168e-05,0.51876,737.2,0.0868
5372,2,finetune_chexpert,3437.49,13756.35,0.442653,9.701918188146516e-05,0.514499,746.3,0.0858
5373,2,finetune_chexpert,3437.68,13753.9,0.442092,9.701698369770305e-05,0.44982,714.6,0.0896
5374,2,finetune_chexpert,3437.83,13751.33,0.511945,9.701478472890247e-05,1.355646,374.7,0.0614
5375,3,finetune_chexpert,3443.4,13770.39,0.497138,9.701258497510054e-05,0.551368,594.6,0.1076
5376,3,finetune_chexpert,3443.65,13768.21,0.369786,9.701038443633438e-05,0.562317,506.7,0.1263
5377,3,finetune_chexpert,3443.81,13765.65,0.38358,9.700818311264112e-05,0.52679,695.2,0.0921
5378,3,finetune_chexpert,3444.28,13764.3,0.404248,9.70059810040579e-05,0.509759,650.1,0.0984
5379,3,finetune_chexpert,3444.46,13761.84,0.372014,9.700377811062191e-05,0.527574,685.1,0.0934
5380,3,finetune_chexpert,3444.65,13759.39,0.375437,9.700157443237031e-05,0.45135,677.9,0.0944
5381,3,finetune_chexpert,3444.85,13757.0,0.423574,9.69993699693403e-05,0.613924,634.0,0.101
5382,3,finetune_chexpert,3445.04,13754.55,0.320682,9.699716472156906e-05,0.490295,685.4,0.0934
5383,3,finetune_chexpert,3445.22,13752.1,0.376203,9.699495868909384e-05,0.603324,685.9,0.0933
5384,3,finetune_chexpert,3445.41,13749.64,0.47838,9.699275187195183e-05,0.709297,695.9,0.092
5385,3,finetune_chexpert,3445.59,13747.18,0.379669,9.699054427018031e-05,0.573267,699.6,0.0915
5386,3,finetune_chexpert,3445.79,13744.77,0.381971,9.698833588381653e-05,0.561101,630.4,0.1015
5387,3,finetune_chexpert,3445.97,13742.28,0.364808,9.698612671289775e-05,0.548297,683.6,0.0936
5388,3,finetune_chexpert,3446.15,13739.84,0.414908,9.698391675746126e-05,0.73333,678.0,0.0944
5389,3,finetune_chexpert,3446.34,13737.39,0.473027,9.698170601754435e-05,0.655424,679.2,0.0942
5390,3,finetune_chexpert,3446.53,13734.95,0.37566,9.697949449318434e-05,0.553659,667.3,0.0959
5391,3,finetune_chexpert,3447.58,13735.95,0.423684,9.697728218441852e-05,0.725302,662.4,0.0966
5392,3,finetune_chexpert,3447.76,13733.5,0.451392,9.697506909128426e-05,0.655893,696.9,0.0918
5393,3,finetune_chexpert,3447.95,13731.05,0.396698,9.697285521381889e-05,0.634065,692.8,0.0924
5394,3,finetune_chexpert,3448.13,13728.61,0.489052,9.697064055205977e-05,0.69018,682.8,0.0937
5395,3,finetune_chexpert,3448.32,13726.16,0.422512,9.69684251060443e-05,0.667574,688.4,0.093
5396,3,finetune_chexpert,3448.5,13723.71,0.440623,9.696620887580986e-05,0.813966,690.8,0.0927
5397,3,finetune_chexpert,3448.69,13721.26,0.415078,9.696399186139384e-05,0.621111,701.1,0.0913
5398,3,finetune_chexpert,3448.87,13718.83,0.388709,9.696177406283366e-05,0.649143,685.1,0.0934
5399,3,finetune_chexpert,3449.06,13716.38,0.39034,9.695955548016675e-05,0.610422,711.7,0.0899
5400,3,finetune_chexpert,3449.25,13713.94,0.426334,9.695733611343055e-05,0.632511,690.3,0.0927
5401,3,finetune_chexpert,3551.51,14117.28,0.445081,9.695511596266251e-05,0.499751,662.8,0.0966
5402,3,finetune_chexpert,3551.72,14114.84,0.470944,9.69528950279001e-05,0.688523,699.5,0.0915
5403,3,finetune_chexpert,3551.91,14112.31,0.382018,9.695067330918083e-05,0.638272,719.1,0.089
5404,3,finetune_chexpert,3552.09,14109.76,0.413202,9.694845080654217e-05,0.706978,733.0,0.0873
5405,3,finetune_chexpert,3552.28,14107.23,0.404108,9.694622752002161e-05,0.579429,724.2,0.0884
5406,3,finetune_chexpert,3552.46,14104.72,0.433697,9.69440034496567e-05,0.673054,695.0,0.0921
5407,3,finetune_chexpert,3552.65,14102.19,0.438333,9.694177859548495e-05,0.634092,697.6,0.0917
5408,3,finetune_chexpert,3552.85,14099.7,0.389794,9.693955295754393e-05,0.61822,620.8,0.1031
5409,3,finetune_chexpert,3553.02,14097.14,0.378,9.69373265358712e-05,0.616293,678.3,0.0944
5410,3,finetune_chexpert,3553.21,14094.6,0.398739,9.69350993305043e-05,0.585013,704.7,0.0908
5411,3,finetune_chexpert,3553.39,14092.08,0.348869,9.693287134148086e-05,0.553973,691.0,0.0926
5412,3,finetune_chexpert,3553.58,14089.55,0.373508,9.693064256883847e-05,0.605445,690.3,0.0927
5413,3,finetune_chexpert,3553.76,14087.03,0.393327,9.692841301261473e-05,0.658997,684.8,0.0935
5414,3,finetune_chexpert,3553.95,14084.52,0.463939,9.692618267284727e-05,0.739661,669.1,0.0957
5415,3,finetune_chexpert,3554.13,14081.98,0.361874,9.692395154957372e-05,0.575526,704.0,0.0909
5416,3,finetune_chexpert,3554.32,14079.47,0.399348,9.692171964283176e-05,0.643576,683.2,0.0937
5417,3,finetune_chexpert,3554.51,14076.95,0.411753,9.691948695265905e-05,0.785482,682.2,0.0938
5418,3,finetune_chexpert,3554.69,14074.43,0.437683,9.691725347909327e-05,0.819272,697.7,0.0917
5419,3,finetune_chexpert,3554.88,14071.91,0.439718,9.691501922217209e-05,0.710683,708.2,0.0904
5420,3,finetune_chexpert,3555.07,14069.42,0.428056,9.691278418193324e-05,0.616405,660.2,0.0969
5421,3,finetune_chexpert,3555.27,14066.97,0.369012,9.691054835841443e-05,0.819256,628.2,0.1019
5422,3,finetune_chexpert,3555.45,14064.44,0.4015,9.690831175165338e-05,0.606098,689.0,0.0929
5423,3,finetune_chexpert,3555.65,14061.95,0.426618,9.690607436168788e-05,0.712878,642.3,0.0996
5424,3,finetune_chexpert,3555.83,14059.44,0.389787,9.690383618855564e-05,0.780092,652.7,0.0981
5425,3,finetune_chexpert,3556.02,14056.92,0.45937,9.690159723229445e-05,0.800856,668.5,0.0957
5426,3,finetune_chexpert,3556.2,14054.39,0.368806,9.689935749294209e-05,0.698201,705.1,0.0908
5427,3,finetune_chexpert,3556.39,14051.9,0.424861,9.689711697053638e-05,0.838651,660.2,0.0969
5428,3,finetune_chexpert,3556.57,14049.36,0.392291,9.689487566511512e-05,0.7363,711.4,0.09
5429,3,finetune_chexpert,3556.76,14046.88,0.400944,9.689263357671612e-05,0.735726,665.0,0.0962
5430,3,finetune_chexpert,3556.95,14044.37,0.40031,9.689039070537725e-05,0.717084,682.7,0.0937
5431,3,finetune_chexpert,3557.13,14041.85,0.404406,9.688814705113632e-05,0.626269,696.3,0.0919
5432,3,finetune_chexpert,3557.32,14039.38,0.399087,9.688590261403124e-05,0.63069,648.4,0.0987
5433,3,finetune_chexpert,3557.51,14036.86,0.426915,9.688365739409985e-05,0.760918,682.0,0.0938
5434,3,finetune_chexpert,3557.69,14034.35,0.420336,9.688141139138006e-05,0.68646,687.5,0.0931
5435,3,finetune_chexpert,3557.88,14031.84,0.374464,9.687916460590977e-05,0.524707,688.3,0.093
5436,3,finetune_chexpert,3558.06,14029.34,0.443171,9.687691703772691e-05,0.729751,694.8,0.0921
5437,3,finetune_chexpert,3558.25,14026.84,0.339771,9.687466868686938e-05,0.615,686.0,0.0933
5438,3,finetune_chexpert,3558.45,14024.39,0.381848,9.687241955337516e-05,0.648485,608.5,0.1052
5439,3,finetune_chexpert,3558.62,14021.84,0.380573,9.687016963728218e-05,0.530414,690.2,0.0927
5440,3,finetune_chexpert,3558.81,14019.34,0.425846,9.686791893862843e-05,0.786079,691.8,0.0925
5441,3,finetune_chexpert,3559.01,14016.91,0.413723,9.686566745745189e-05,0.614146,651.5,0.0982
5442,3,finetune_chexpert,3559.2,14014.42,0.366348,9.686341519379053e-05,0.540626,666.1,0.0961
5443,3,finetune_chexpert,3559.39,14011.95,0.382085,9.686116214768241e-05,0.645286,635.2,0.1008
5444,3,finetune_chexpert,3559.58,14009.47,0.407877,9.68589083191655e-05,0.594999,637.7,0.1004
5445,3,finetune_chexpert,3559.76,14006.96,0.422075,9.685665370827788e-05,0.692835,665.4,0.0962
5446,3,finetune_chexpert,3559.95,14004.47,0.387502,9.685439831505758e-05,0.703733,669.9,0.0955
5447,3,finetune_chexpert,3560.13,14001.97,0.433828,9.685214213954265e-05,0.679988,680.8,0.094
5448,3,finetune_chexpert,3560.32,13999.49,0.395463,9.684988518177119e-05,0.64207,680.2,0.0941
5449,3,finetune_chexpert,3560.51,13997.01,0.405988,9.684762744178127e-05,0.700918,648.4,0.0987
5450,3,finetune_chexpert,3560.7,13994.52,0.456918,9.684536891961102e-05,1.061147,637.0,0.1005
5451,3,finetune_chexpert,3560.88,13992.02,0.414481,9.684310961529851e-05,0.633374,659.3,0.0971
5452,3,finetune_chexpert,3561.07,13989.53,0.438342,9.684084952888191e-05,0.796478,686.2,0.0933
5453,3,finetune_chexpert,3561.25,13987.04,0.402507,9.683858866039935e-05,0.66173,691.2,0.0926
5454,3,finetune_chexpert,3561.45,13984.6,0.4288,9.683632700988898e-05,0.789207,620.1,0.1032
5455,3,finetune_chexpert,3561.63,13982.08,0.382439,9.683406457738898e-05,0.527215,687.9,0.093
5456,3,finetune_chexpert,3561.82,13979.6,0.39873,9.683180136293752e-05,0.633866,672.6,0.0952
5457,3,finetune_chexpert,3562.0,13977.1,0.387049,9.682953736657279e-05,0.778509,692.3,0.0924
5458,3,finetune_chexpert,3562.19,13974.63,0.40326,9.682727258833301e-05,0.657964,671.5,0.0953
5459,3,finetune_chexpert,3562.38,13972.18,0.389402,9.68250070282564e-05,0.661435,626.2,0.1022
5460,3,finetune_chexpert,3562.56,13969.69,0.370333,9.682274068638121e-05,0.594735,634.7,0.1008
5461,3,finetune_chexpert,3562.76,13967.23,0.36728,9.682047356274566e-05,0.674646,653.3,0.098
5462,3,finetune_chexpert,3562.95,13964.77,0.44108,9.681820565738802e-05,0.659014,654.5,0.0978
5463,3,finetune_chexpert,3563.13,13962.27,0.402486,9.681593697034655e-05,0.659032,686.1,0.0933
5464,3,finetune_chexpert,3563.32,13959.81,0.422764,9.681366750165957e-05,1.007282,659.3,0.0971
5465,3,finetune_chexpert,3563.51,13957.35,0.353729,9.681139725136535e-05,0.602974,632.8,0.1011
5466,3,finetune_chexpert,3563.69,13954.83,0.420943,9.680912621950223e-05,0.69257,695.4,0.092
5467,3,finetune_chexpert,3563.88,13952.39,0.366777,9.680685440610852e-05,0.638132,638.2,0.1003
5468,3,finetune_chexpert,3564.06,13949.89,0.401388,9.680458181122256e-05,0.625552,684.8,0.0935
5469,3,finetune_chexpert,3564.25,13947.43,0.377946,9.680230843488271e-05,0.674345,670.2,0.0955
5470,3,finetune_chexpert,3564.44,13944.97,0.407069,9.680003427712733e-05,0.718328,639.6,0.1001
5471,3,finetune_chexpert,3564.62,13942.47,0.376886,9.679775933799481e-05,0.613522,693.2,0.0923
5472,3,finetune_chexpert,3564.81,13940.01,0.375861,9.679548361752352e-05,0.579763,665.0,0.0962
5473,3,finetune_chexpert,3565.0,13937.55,0.377445,9.67932071157519e-05,0.796247,646.8,0.0989
5474,3,finetune_chexpert,3565.2,13935.14,0.457838,9.679092983271834e-05,0.75135,598.5,0.1069
5475,3,finetune_chexpert,3565.37,13932.61,0.398952,9.678865176846127e-05,0.843169,704.5,0.0908
5476,3,finetune_chexpert,3565.56,13930.15,0.481031,9.678637292301916e-05,0.974512,683.8,0.0936
5477,3,finetune_chexpert,3565.74,13927.68,0.44345,9.678409329643045e-05,0.639926,688.8,0.0929
5478,3,finetune_chexpert,3565.93,13925.22,0.394479,9.678181288873361e-05,0.598452,675.7,0.0947
5479,3,finetune_chexpert,3566.12,13922.76,0.460605,9.677953169996715e-05,0.756676,671.9,0.0953
5480,3,finetune_chexpert,3566.31,13920.32,0.429158,9.677724973016957e-05,0.590946,619.4,0.1033
5481,3,finetune_chexpert,3566.51,13917.9,0.420071,9.677496697937933e-05,0.679623,620.0,0.1032
5482,3,finetune_chexpert,3566.69,13915.42,0.365286,9.677268344763501e-05,0.727591,697.1,0.0918
5483,3,finetune_chexpert,3566.87,13912.96,0.440505,9.677039913497511e-05,0.802562,694.0,0.0922
5484,3,finetune_chexpert,3567.06,13910.5,0.383169,9.67681140414382e-05,0.560243,687.6,0.0931
5485,3,finetune_chexpert,3567.25,13908.05,0.410201,9.676582816706285e-05,0.604019,676.3,0.0946
5486,3,finetune_chexpert,3567.44,13905.6,0.46375,9.676354151188763e-05,0.899508,653.3,0.098
5487,3,finetune_chexpert,3567.63,13903.15,0.451699,9.676125407595112e-05,0.712946,644.8,0.0993
5488,3,finetune_chexpert,3567.81,13900.68,0.409506,9.675896585929192e-05,0.768456,677.0,0.0945
5489,3,finetune_chexpert,3568.0,13898.22,0.384343,9.675667686194866e-05,0.726226,670.3,0.0955
5490,3,finetune_chexpert,3568.19,13895.79,0.415755,9.675438708395998e-05,0.60463,648.3,0.0987
5491,3,finetune_chexpert,3568.37,13893.33,0.373011,9.675209652536451e-05,0.606668,693.4,0.0923
5492,3,finetune_chexpert,3568.56,13890.88,0.413643,9.674980518620092e-05,0.675519,681.1,0.094
5493,3,finetune_chexpert,3568.76,13888.47,0.457656,9.674751306650785e-05,0.615841,609.7,0.105
5494,3,finetune_chexpert,3568.94,13885.99,0.346971,9.6745220166324e-05,0.562195,683.9,0.0936
5495,3,finetune_chexpert,3569.12,13883.53,0.365954,9.674292648568808e-05,0.720563,703.9,0.0909
5496,3,finetune_chexpert,3569.31,13881.08,0.481816,9.674063202463877e-05,0.900271,692.5,0.0924
5497,3,finetune_chexpert,3569.49,13878.62,0.421057,9.673833678321482e-05,0.608761,701.9,0.0912
5498,3,finetune_chexpert,3569.68,13876.19,0.452189,9.673604076145495e-05,0.834273,669.2,0.0956
5499,3,finetune_chexpert,3569.88,13873.77,0.436317,9.673374395939791e-05,0.78515,626.9,0.1021
5500,3,finetune_chexpert,3570.05,13871.28,0.450538,9.673144637708247e-05,0.689823,689.1,0.0929
5501,3,finetune_chexpert,3570.25,13868.88,0.484392,9.672914801454738e-05,0.678094,657.1,0.0974
5502,3,finetune_chexpert,3570.44,13866.44,0.413079,9.672684887183146e-05,0.587135,673.9,0.095
5503,3,finetune_chexpert,3570.62,13863.98,0.441798,9.672454894897351e-05,0.780389,689.2,0.0929
5504,3,finetune_chexpert,3570.82,13861.58,0.382595,9.672224824601232e-05,0.674338,620.0,0.1032
5505,3,finetune_chexpert,3571.0,13859.13,0.396006,9.671994676298673e-05,0.70215,672.5,0.0952
5506,3,finetune_chexpert,3571.19,13856.69,0.368905,9.671764449993557e-05,0.689167,674.6,0.0949
5507,3,finetune_chexpert,3571.38,13854.25,0.435556,9.671534145689772e-05,0.711873,682.1,0.0938
5508,3,finetune_chexpert,3571.57,13851.81,0.46752,9.671303763391201e-05,0.800368,668.9,0.0957
5509,3,finetune_chexpert,3571.76,13849.38,0.389835,9.671073303101736e-05,0.676145,648.1,0.0988
5510,3,finetune_chexpert,3571.94,13846.94,0.439784,9.670842764825264e-05,0.6476,687.1,0.0931
5511,3,finetune_chexpert,3572.12,13844.49,0.408648,9.670612148565674e-05,0.667827,699.8,0.0915
5512,3,finetune_chexpert,3572.32,13842.09,0.420892,9.670381454326862e-05,0.552736,632.9,0.1011
5513,3,finetune_chexpert,3572.5,13839.65,0.363728,9.670150682112719e-05,0.585559,677.9,0.0944
5514,3,finetune_chexpert,3572.7,13837.25,0.394921,9.66991983192714e-05,0.484375,625.5,0.1023
